Order_ID,Order_Date,Product_Name,Category,Price,Quantity,Total_Amount,Customer_City,State,Payment_Method,Order_Status,Delivery_Time_Days
ORD1513,2025-08-13,Home Decor,Accessories,386,3,1158,Kolkata,Telangana,UPI,Delivered,3
ORD1514,2025-07-05,Bedsheet,Fashion,1993,1,1993,Chennai,Delhi,Credit Card,Delivered,3
ORD1515,2025-11-10,Watch,Home,1749,4,6996,Bangalore,Tamil Nadu,UPI,Returned,9
ORD1516,2025-01-14,Bedsheet,Beauty,1841,3,5523,Mumbai,West Bengal,UPI,Returned,5
ORD1517,2025-03-11,Kurti,Accessories,529,1,529,Delhi,Tamil Nadu,Credit Card,Cancelled,6
ORD1518,2025-02-17,Shoes,Home,697,4,2788,Bangalore,West Bengal,Debit Card,Cancelled,7
ORD1519,2025-06-26,Bedsheet,Fashion,373,2,746,Kolkata,Tamil Nadu,UPI,Cancelled,9
ORD1520,2025-08-02,Shoes,Accessories,247,2,494,Chennai,Delhi,COD,Delivered,2
ORD1521,2025-11-01,Saree,Fashion,784,1,784,Mumbai,Telangana,Debit Card,Cancelled,9
ORD1522,2025-03-25,Home Decor,Fashion,1879,1,1879,Delhi,Tamil Nadu,Credit Card,Delivered,4
ORD1523,2025-12-12,Bag,Fashion,1766,2,3532,Delhi,Telangana,Credit Card,Cancelled,4
ORD1524,2025-09-07,T-shirt,Accessories,1123,2,2246,Delhi,Delhi,UPI,Returned,4
ORD1525,2025-04-22,Makeup Kit,Fashion,1415,5,7075,Mumbai,Maharashtra,UPI,Cancelled,2
ORD1526,2025-12-29,Shoes,Beauty,635,1,635,Chennai,Telangana,COD,Delivered,6
ORD1527,2025-01-14,T-shirt,Beauty,1292,3,3876,Chennai,West Bengal,Debit Card,Delivered,6
ORD1528,2025-02-11,Watch,Fashion,931,5,4655,Mumbai,Karnataka,Credit Card,Delivered,5
ORD1529,2025-12-08,Kurti,Home,848,2,1696,Delhi,Tamil Nadu,UPI,Delivered,5
ORD1530,2025-02-04,Jeans,Fashion,559,1,559,Mumbai,Tamil Nadu,Debit Card,Cancelled,9
ORD1531,2025-01-06,Bedsheet,Beauty,287,1,287,Chennai,Delhi,Debit Card,Returned,9
ORD1532,2025-10-21,Watch,Beauty,1268,2,2536,Mumbai,Tamil Nadu,Debit Card,Cancelled,8
ORD1533,2025-10-16,Jeans,Beauty,206,5,1030,Delhi,Maharashtra,Debit Card,Returned,9
ORD1534,2025-12-21,Makeup Kit,Fashion,1031,1,1031,Bangalore,Delhi,UPI,Cancelled,10
ORD1535,2025-09-19,Shoes,Accessories,374,3,1122,Bangalore,Delhi,Credit Card,Returned,4
ORD1536,2025-01-11,Saree,Accessories,428,4,1712,Mumbai,Delhi,Debit Card,Returned,8
ORD1537,2025-02-16,T-shirt,Home,993,3,2979,Bangalore,Telangana,Credit Card,Delivered,5
ORD1538,2025-05-30,Bag,Accessories,844,3,2532,Delhi,Karnataka,Credit Card,Cancelled,9
ORD1539,2025-03-17,Saree,Accessories,935,3,2805,Kolkata,Delhi,COD,Returned,3
ORD1540,2025-10-15,Saree,Home,1788,1,1788,Kolkata,Maharashtra,UPI,Delivered,8
ORD1541,2025-05-13,Watch,Beauty,955,1,955,Chennai,Karnataka,COD,Cancelled,3
ORD1542,2025-05-13,T-shirt,Fashion,404,5,2020,Hyderabad,Karnataka,Debit Card,Cancelled,4
ORD1543,2025-06-18,Saree,Accessories,363,4,1452,Delhi,Maharashtra,UPI,Cancelled,7
ORD1544,2025-10-27,Bag,Accessories,1423,2,2846,Delhi,Telangana,UPI,Delivered,5
ORD1545,2025-02-02,T-shirt,Accessories,451,4,1804,Delhi,Karnataka,Debit Card,Cancelled,9
ORD1546,2025-04-15,Watch,Beauty,1199,3,3597,Mumbai,West Bengal,COD,Delivered,8
ORD1547,2025-07-31,Makeup Kit,Accessories,1321,3,3963,Bangalore,Karnataka,UPI,Cancelled,7
ORD1548,2025-09-23,Makeup Kit,Fashion,1286,4,5144,Bangalore,Delhi,UPI,Cancelled,9
ORD1549,2025-10-11,Jeans,Fashion,444,3,1332,Delhi,Karnataka,COD,Delivered,10
ORD1550,2025-04-24,Shoes,Home,380,1,380,Mumbai,Telangana,UPI,Returned,7
ORD1551,2025-11-22,T-shirt,Fashion,1409,4,5636,Hyderabad,Telangana,Debit Card,Returned,10
ORD1552,2025-11-01,Shoes,Beauty,1743,1,1743,Bangalore,Telangana,Credit Card,Cancelled,9
ORD1553,2025-07-28,Makeup Kit,Beauty,654,3,1962,Mumbai,Tamil Nadu,Credit Card,Returned,3
ORD1554,2025-12-05,Bag,Beauty,1077,3,3231,Kolkata,Delhi,UPI,Delivered,5
ORD1555,2025-07-03,Shoes,Beauty,1467,4,5868,Delhi,Tamil Nadu,Credit Card,Delivered,8
ORD1556,2025-11-24,Bedsheet,Beauty,402,3,1206,Kolkata,Delhi,COD,Returned,9
ORD1557,2025-01-16,Bag,Beauty,1770,3,5310,Kolkata,Tamil Nadu,COD,Cancelled,9
ORD1558,2025-06-01,Bag,Beauty,252,5,1260,Hyderabad,Delhi,UPI,Cancelled,5
ORD1559,2025-03-27,Home Decor,Home,1873,4,7492,Delhi,Maharashtra,UPI,Delivered,2
ORD1560,2025-03-03,Bag,Fashion,1185,3,3555,Kolkata,West Bengal,COD,Returned,7
ORD1561,2025-06-16,Kurti,Accessories,675,3,2025,Mumbai,Telangana,COD,Cancelled,3
ORD1562,2025-03-19,T-shirt,Accessories,1302,1,1302,Chennai,Delhi,Credit Card,Delivered,7
ORD1563,2025-11-27,Home Decor,Beauty,1484,1,1484,Hyderabad,Telangana,Debit Card,Cancelled,7
ORD1564,2025-01-06,Watch,Home,1427,4,5708,Chennai,Delhi,Debit Card,Delivered,4
ORD1565,2025-07-15,Makeup Kit,Fashion,1483,1,1483,Bangalore,Telangana,UPI,Cancelled,5
ORD1566,2025-01-19,T-shirt,Beauty,807,4,3228,Delhi,Karnataka,COD,Delivered,9
ORD1567,2025-03-23,Jeans,Home,1113,3,3339,Delhi,Tamil Nadu,Debit Card,Cancelled,9
ORD1568,2025-04-19,Home Decor,Home,879,1,879,Kolkata,Telangana,UPI,Cancelled,5
ORD1569,2025-01-12,Shoes,Fashion,337,3,1011,Chennai,Delhi,UPI,Cancelled,9
ORD1570,2025-10-24,Kurti,Fashion,1782,1,1782,Hyderabad,Delhi,Credit Card,Returned,3
ORD1571,2025-02-05,Jeans,Home,908,5,4540,Bangalore,Telangana,UPI,Returned,6
ORD1572,2025-10-05,Watch,Accessories,1044,2,2088,Bangalore,Karnataka,COD,Returned,6
ORD1573,2025-12-08,Bag,Accessories,1442,1,1442,Delhi,Telangana,Credit Card,Returned,3
ORD1574,2025-09-10,Bag,Fashion,306,5,1530,Bangalore,West Bengal,COD,Cancelled,2
ORD1575,2025-01-04,Shoes,Accessories,1151,1,1151,Bangalore,Telangana,UPI,Cancelled,4
ORD1576,2025-06-11,Jeans,Beauty,1536,5,7680,Kolkata,Karnataka,COD,Cancelled,10
ORD1577,2025-04-11,Kurti,Beauty,394,2,788,Bangalore,Maharashtra,COD,Delivered,8
ORD1578,2025-08-07,Home Decor,Fashion,1496,4,5984,Mumbai,Karnataka,UPI,Returned,2
ORD1579,2025-07-22,T-shirt,Beauty,309,1,309,Kolkata,Tamil Nadu,Debit Card,Cancelled,2
ORD1580,2025-12-10,Bag,Fashion,305,3,915,Kolkata,Tamil Nadu,COD,Cancelled,6
ORD1581,2025-07-21,Makeup Kit,Fashion,1683,5,8415,Kolkata,West Bengal,Credit Card,Delivered,9
ORD1582,2025-08-31,Bag,Accessories,905,2,1810,Kolkata,Karnataka,Debit Card,Cancelled,4
ORD1583,2025-01-07,Saree,Fashion,218,4,872,Hyderabad,Tamil Nadu,COD,Cancelled,6
ORD1584,2025-12-22,Watch,Fashion,1218,2,2436,Chennai,West Bengal,Debit Card,Cancelled,8
ORD1585,2025-12-01,Saree,Accessories,712,4,2848,Delhi,Karnataka,Credit Card,Cancelled,3
ORD1586,2025-04-12,T-shirt,Fashion,545,1,545,Hyderabad,Telangana,COD,Delivered,8
ORD1587,2025-04-14,Bedsheet,Fashion,846,1,846,Delhi,Tamil Nadu,UPI,Returned,8
ORD1588,2025-10-18,Kurti,Accessories,714,2,1428,Bangalore,Delhi,UPI,Delivered,4
ORD1589,2025-04-24,Bedsheet,Beauty,1368,3,4104,Chennai,West Bengal,UPI,Returned,3
ORD1590,2025-12-21,Bedsheet,Accessories,1148,3,3444,Delhi,Tamil Nadu,UPI,Returned,4
ORD1591,2025-05-19,Home Decor,Fashion,1773,3,5319,Chennai,Tamil Nadu,UPI,Delivered,2
ORD1592,2025-01-11,Watch,Beauty,1925,1,1925,Chennai,Delhi,UPI,Returned,10
ORD1593,2025-08-01,Watch,Home,1270,1,1270,Hyderabad,Maharashtra,Debit Card,Cancelled,10
ORD1594,2025-06-12,Bedsheet,Beauty,332,5,1660,Hyderabad,Maharashtra,Credit Card,Cancelled,2
ORD1595,2025-05-22,Makeup Kit,Fashion,1011,2,2022,Bangalore,Tamil Nadu,Debit Card,Delivered,10
ORD1596,2025-04-03,Bedsheet,Accessories,344,5,1720,Chennai,Maharashtra,Debit Card,Delivered,7
ORD1597,2025-03-14,Bag,Accessories,1990,3,5970,Kolkata,West Bengal,Debit Card,Delivered,10
ORD1598,2025-11-13,Saree,Fashion,1727,5,8635,Bangalore,Tamil Nadu,Credit Card,Returned,7
ORD1599,2025-02-20,Jeans,Home,1009,2,2018,Mumbai,Karnataka,Credit Card,Cancelled,4
ORD1600,2025-05-05,Home Decor,Home,849,2,1698,Bangalore,Tamil Nadu,UPI,Delivered,8
ORD1601,2025-10-21,Saree,Beauty,1908,1,1908,Kolkata,Maharashtra,Debit Card,Delivered,8
ORD1602,2025-03-04,Bag,Accessories,710,1,710,Chennai,Delhi,Debit Card,Returned,10
ORD1603,2025-05-24,Home Decor,Fashion,1261,4,5044,Delhi,Telangana,Credit Card,Cancelled,4
ORD1604,2025-02-20,T-shirt,Accessories,744,3,2232,Mumbai,Tamil Nadu,Credit Card,Returned,2
ORD1605,2025-02-04,Makeup Kit,Accessories,1028,5,5140,Kolkata,Maharashtra,Debit Card,Cancelled,10
ORD1606,2025-09-17,T-shirt,Home,1684,5,8420,Delhi,West Bengal,COD,Cancelled,9
ORD1607,2025-01-14,Saree,Beauty,1045,2,2090,Hyderabad,Maharashtra,Credit Card,Returned,10
ORD1608,2025-03-24,Saree,Home,357,5,1785,Delhi,Telangana,Debit Card,Cancelled,5
ORD1609,2025-02-09,Bag,Accessories,1925,5,9625,Bangalore,Maharashtra,Debit Card,Returned,5
ORD1610,2025-03-21,Watch,Home,1941,4,7764,Kolkata,Delhi,UPI,Cancelled,10
ORD1611,2025-08-08,Home Decor,Accessories,1752,5,8760,Mumbai,Karnataka,Credit Card,Delivered,6
ORD1612,2025-10-11,Saree,Beauty,559,1,559,Chennai,Tamil Nadu,UPI,Delivered,10
ORD1613,2025-05-28,Bag,Fashion,1882,4,7528,Kolkata,Maharashtra,Credit Card,Delivered,10
ORD1614,2025-07-13,Saree,Fashion,1091,5,5455,Kolkata,Karnataka,Credit Card,Delivered,7
ORD1615,2025-02-08,Bedsheet,Beauty,1793,4,7172,Delhi,West Bengal,Debit Card,Returned,5
ORD1616,2025-01-29,Home Decor,Accessories,1933,4,7732,Bangalore,Karnataka,Credit Card,Cancelled,10
ORD1617,2025-11-28,Bag,Fashion,1859,3,5577,Chennai,Delhi,UPI,Returned,2
ORD1618,2025-05-15,Makeup Kit,Beauty,701,3,2103,Delhi,West Bengal,Debit Card,Delivered,8
ORD1619,2025-01-07,Kurti,Accessories,1889,4,7556,Hyderabad,Delhi,Credit Card,Delivered,5
ORD1620,2025-12-11,T-shirt,Beauty,413,4,1652,Delhi,Telangana,Debit Card,Returned,9
ORD1621,2025-10-17,Home Decor,Fashion,1912,3,5736,Chennai,Telangana,COD,Delivered,8
ORD1622,2025-06-30,Watch,Beauty,216,3,648,Delhi,Tamil Nadu,UPI,Returned,10
ORD1623,2025-05-14,Watch,Home,662,2,1324,Hyderabad,Maharashtra,UPI,Cancelled,6
ORD1624,2025-04-15,Shoes,Accessories,1341,1,1341,Delhi,Tamil Nadu,Debit Card,Returned,4
ORD1625,2025-02-18,Bedsheet,Accessories,408,2,816,Delhi,Tamil Nadu,Debit Card,Returned,7
ORD1626,2025-04-26,Saree,Accessories,1030,5,5150,Bangalore,Tamil Nadu,COD,Delivered,6
ORD1627,2025-02-07,Watch,Accessories,360,1,360,Chennai,Karnataka,COD,Delivered,10
ORD1628,2025-06-18,Home Decor,Beauty,1099,5,5495,Kolkata,Telangana,COD,Delivered,4
ORD1629,2025-02-08,Jeans,Fashion,1971,3,5913,Hyderabad,Telangana,Credit Card,Cancelled,8
ORD1630,2025-10-18,Bedsheet,Beauty,1928,3,5784,Chennai,West Bengal,Debit Card,Delivered,10
ORD1631,2025-10-23,Jeans,Home,803,1,803,Mumbai,Karnataka,Debit Card,Delivered,6
ORD1632,2025-06-17,Jeans,Accessories,1459,1,1459,Bangalore,Tamil Nadu,Credit Card,Cancelled,7
ORD1633,2025-03-21,Watch,Accessories,425,1,425,Chennai,West Bengal,COD,Delivered,2
ORD1634,2025-10-23,Saree,Accessories,1331,4,5324,Hyderabad,Karnataka,UPI,Delivered,6
ORD1635,2025-11-17,Bag,Accessories,293,5,1465,Mumbai,Tamil Nadu,COD,Returned,5
ORD1636,2025-09-07,Kurti,Beauty,1338,4,5352,Chennai,Maharashtra,COD,Delivered,3
ORD1637,2025-12-05,Home Decor,Fashion,670,3,2010,Chennai,Delhi,Debit Card,Delivered,7
ORD1638,2025-01-28,Saree,Accessories,357,1,357,Mumbai,Karnataka,UPI,Cancelled,10
ORD1639,2025-12-23,Bedsheet,Home,367,2,734,Chennai,Delhi,Debit Card,Cancelled,9
ORD1640,2025-03-11,T-shirt,Home,505,5,2525,Kolkata,Delhi,UPI,Delivered,5
ORD1641,2025-03-13,Watch,Fashion,928,1,928,Delhi,Karnataka,COD,Returned,10
ORD1642,2025-02-23,Jeans,Beauty,360,4,1440,Chennai,Telangana,UPI,Returned,7
ORD1643,2025-07-02,T-shirt,Fashion,1015,5,5075,Hyderabad,Telangana,Debit Card,Cancelled,4
ORD1644,2025-06-16,Home Decor,Accessories,430,2,860,Mumbai,Maharashtra,Debit Card,Cancelled,9
ORD1645,2025-07-11,Makeup Kit,Home,773,1,773,Bangalore,Karnataka,Debit Card,Returned,4
ORD1646,2025-10-09,Watch,Home,1764,4,7056,Kolkata,Tamil Nadu,UPI,Returned,10
ORD1647,2025-11-29,Makeup Kit,Home,427,1,427,Chennai,Maharashtra,Credit Card,Delivered,3
ORD1648,2025-11-28,Jeans,Beauty,886,4,3544,Chennai,West Bengal,Credit Card,Returned,10
ORD1649,2025-02-18,Home Decor,Home,1642,5,8210,Chennai,Telangana,Credit Card,Delivered,8
ORD1650,2025-06-02,Bag,Home,762,1,762,Kolkata,Tamil Nadu,Debit Card,Returned,7
ORD1651,2025-04-01,Kurti,Fashion,238,3,714,Chennai,Maharashtra,COD,Delivered,3
ORD1652,2025-07-17,Jeans,Beauty,249,2,498,Hyderabad,Telangana,Credit Card,Delivered,4
ORD1653,2025-01-04,Bedsheet,Beauty,1018,2,2036,Kolkata,Telangana,UPI,Returned,4
ORD1654,2025-12-08,Bedsheet,Beauty,750,3,2250,Kolkata,Tamil Nadu,Debit Card,Delivered,2
ORD1655,2025-06-12,Home Decor,Beauty,383,5,1915,Chennai,Maharashtra,COD,Returned,6
ORD1656,2025-09-15,Watch,Beauty,610,5,3050,Kolkata,Maharashtra,Debit Card,Returned,8
ORD1657,2025-11-23,Shoes,Accessories,694,3,2082,Mumbai,Delhi,COD,Delivered,10
ORD1658,2025-04-03,Jeans,Fashion,1481,1,1481,Chennai,Telangana,COD,Returned,8
ORD1659,2025-02-01,Watch,Beauty,1607,1,1607,Delhi,West Bengal,UPI,Cancelled,5
ORD1660,2025-01-30,Bedsheet,Home,800,3,2400,Bangalore,Telangana,UPI,Delivered,7
ORD1661,2025-02-26,Saree,Beauty,1909,2,3818,Kolkata,Telangana,UPI,Delivered,5
ORD1662,2025-03-21,Kurti,Beauty,1610,4,6440,Hyderabad,Delhi,COD,Delivered,2
ORD1663,2025-10-07,Saree,Fashion,818,4,3272,Delhi,Delhi,UPI,Delivered,10
ORD1664,2025-03-07,Bag,Fashion,494,2,988,Mumbai,Tamil Nadu,UPI,Returned,10
ORD1665,2025-03-13,T-shirt,Fashion,1580,3,4740,Kolkata,Maharashtra,Credit Card,Cancelled,9
ORD1666,2025-05-24,Home Decor,Fashion,1886,5,9430,Hyderabad,Tamil Nadu,UPI,Cancelled,4
ORD1667,2025-02-11,Kurti,Accessories,1901,3,5703,Delhi,Karnataka,UPI,Returned,3
ORD1668,2025-06-20,Shoes,Home,1224,3,3672,Hyderabad,Tamil Nadu,COD,Returned,3
ORD1669,2025-11-30,Home Decor,Beauty,382,4,1528,Mumbai,Delhi,Debit Card,Delivered,6
ORD1670,2025-10-30,Bag,Beauty,1876,4,7504,Chennai,Tamil Nadu,COD,Cancelled,3
ORD1671,2025-04-01,Home Decor,Accessories,1325,5,6625,Mumbai,West Bengal,Credit Card,Cancelled,7
ORD1672,2025-12-30,Jeans,Home,1860,1,1860,Kolkata,Tamil Nadu,Debit Card,Returned,4
ORD1673,2025-02-22,Kurti,Home,464,1,464,Hyderabad,Delhi,COD,Cancelled,10
ORD1674,2025-10-29,Makeup Kit,Accessories,1773,5,8865,Chennai,Delhi,Debit Card,Delivered,2
ORD1675,2025-08-01,Makeup Kit,Fashion,859,5,4295,Delhi,Tamil Nadu,COD,Cancelled,7
ORD1676,2025-01-26,Bag,Accessories,544,2,1088,Hyderabad,Delhi,UPI,Returned,3
ORD1677,2025-06-17,Bag,Home,758,2,1516,Hyderabad,Maharashtra,UPI,Returned,5
ORD1678,2025-09-26,Makeup Kit,Beauty,441,3,1323,Bangalore,Telangana,COD,Delivered,8
ORD1679,2025-03-16,Saree,Fashion,1247,5,6235,Delhi,Karnataka,UPI,Delivered,4
ORD1680,2025-10-07,Bedsheet,Fashion,1094,2,2188,Hyderabad,Maharashtra,Debit Card,Delivered,2
ORD1681,2025-02-20,Shoes,Accessories,1900,1,1900,Bangalore,West Bengal,Debit Card,Returned,6
ORD1682,2025-09-21,T-shirt,Accessories,1055,4,4220,Delhi,West Bengal,Credit Card,Cancelled,4
ORD1683,2025-03-06,Watch,Accessories,1192,5,5960,Hyderabad,Tamil Nadu,Credit Card,Cancelled,5
ORD1684,2025-07-24,Bedsheet,Accessories,1235,2,2470,Kolkata,Tamil Nadu,COD,Returned,5
ORD1685,2025-02-13,Watch,Accessories,1532,3,4596,Chennai,Maharashtra,Debit Card,Cancelled,9
ORD1686,2025-08-12,Makeup Kit,Accessories,1256,5,6280,Hyderabad,Telangana,Credit Card,Returned,5
ORD1687,2025-02-08,Bag,Beauty,1105,5,5525,Hyderabad,Karnataka,Credit Card,Returned,5
ORD1688,2025-12-14,Bedsheet,Home,1717,2,3434,Bangalore,Delhi,COD,Returned,9
ORD1689,2025-03-26,Bedsheet,Beauty,364,3,1092,Delhi,Maharashtra,COD,Delivered,2
ORD1690,2025-11-29,Watch,Fashion,1456,5,7280,Mumbai,Maharashtra,UPI,Delivered,9
ORD1691,2025-04-26,Bedsheet,Accessories,1042,3,3126,Hyderabad,Telangana,Debit Card,Cancelled,10
ORD1692,2025-12-06,Kurti,Fashion,1487,4,5948,Hyderabad,Tamil Nadu,COD,Delivered,10
ORD1693,2025-06-01,Jeans,Accessories,1616,2,3232,Bangalore,Maharashtra,UPI,Returned,9
ORD1694,2025-05-21,Kurti,Home,1761,2,3522,Chennai,Tamil Nadu,Debit Card,Delivered,5
ORD1695,2025-10-20,Kurti,Home,1754,1,1754,Delhi,Karnataka,Credit Card,Returned,6
ORD1696,2025-04-26,Home Decor,Beauty,1592,1,1592,Delhi,Delhi,COD,Cancelled,9
ORD1697,2025-10-05,T-shirt,Beauty,233,3,699,Chennai,Tamil Nadu,Credit Card,Cancelled,5
ORD1698,2025-03-07,Shoes,Fashion,1402,3,4206,Mumbai,Karnataka,Credit Card,Delivered,10
ORD1699,2025-10-02,Saree,Home,1468,3,4404,Hyderabad,Karnataka,UPI,Returned,5
ORD1700,2025-09-25,Shoes,Beauty,1421,1,1421,Delhi,Delhi,Credit Card,Delivered,4
ORD1701,2025-07-08,Kurti,Home,219,5,1095,Kolkata,Tamil Nadu,UPI,Returned,6
ORD1702,2025-08-22,Jeans,Fashion,463,3,1389,Kolkata,West Bengal,UPI,Returned,8
ORD1703,2025-06-08,Makeup Kit,Fashion,436,4,1744,Bangalore,Delhi,Credit Card,Delivered,2
ORD1704,2025-11-21,Saree,Accessories,982,5,4910,Kolkata,Karnataka,COD,Cancelled,8
ORD1705,2025-01-10,T-shirt,Home,657,1,657,Kolkata,West Bengal,COD,Returned,4
ORD1706,2025-11-04,Jeans,Fashion,1041,5,5205,Mumbai,Delhi,COD,Returned,4
ORD1707,2025-04-05,Makeup Kit,Fashion,236,4,944,Delhi,Maharashtra,UPI,Cancelled,8
ORD1708,2025-02-18,Saree,Home,1588,3,4764,Mumbai,West Bengal,Debit Card,Returned,9
ORD1709,2025-10-19,T-shirt,Fashion,1550,3,4650,Kolkata,Karnataka,Debit Card,Returned,3
ORD1710,2025-08-06,Kurti,Accessories,1880,5,9400,Delhi,Maharashtra,COD,Delivered,6
ORD1711,2025-06-22,Saree,Accessories,255,5,1275,Kolkata,West Bengal,UPI,Delivered,8
ORD1712,2025-01-30,Kurti,Beauty,627,1,627,Delhi,West Bengal,COD,Delivered,2
ORD1713,2025-10-22,Saree,Beauty,1262,4,5048,Delhi,Karnataka,UPI,Cancelled,8
ORD1714,2025-01-20,Makeup Kit,Home,1105,1,1105,Kolkata,Maharashtra,Debit Card,Returned,9
ORD1715,2025-12-15,Bedsheet,Accessories,1236,2,2472,Chennai,Telangana,UPI,Returned,2
ORD1716,2025-06-26,T-shirt,Fashion,200,3,600,Chennai,Maharashtra,Debit Card,Returned,9
ORD1717,2025-03-09,Shoes,Fashion,1176,1,1176,Hyderabad,West Bengal,COD,Delivered,9
ORD1718,2025-12-21,Shoes,Accessories,926,2,1852,Delhi,Telangana,Credit Card,Returned,9
ORD1719,2025-08-20,Jeans,Accessories,988,3,2964,Hyderabad,Delhi,UPI,Cancelled,4
ORD1720,2025-03-31,Jeans,Accessories,1632,5,8160,Mumbai,Delhi,UPI,Cancelled,3
ORD1721,2025-08-08,Makeup Kit,Beauty,612,4,2448,Chennai,Karnataka,Debit Card,Delivered,4
ORD1722,2025-02-06,Bedsheet,Fashion,1147,2,2294,Bangalore,Maharashtra,COD,Cancelled,9
ORD1723,2025-10-08,Kurti,Accessories,1581,1,1581,Hyderabad,Karnataka,Debit Card,Returned,5
ORD1724,2025-08-23,Bag,Accessories,1643,4,6572,Bangalore,Tamil Nadu,Credit Card,Delivered,6
ORD1725,2025-11-13,Bag,Home,1210,3,3630,Mumbai,Delhi,Credit Card,Delivered,2
ORD1726,2025-05-10,Watch,Fashion,1470,3,4410,Delhi,Maharashtra,Debit Card,Delivered,7
ORD1727,2025-12-15,T-shirt,Home,551,1,551,Hyderabad,Telangana,UPI,Returned,2
ORD1728,2025-12-27,Makeup Kit,Fashion,1826,2,3652,Kolkata,Karnataka,Credit Card,Returned,8
ORD1729,2025-06-18,Home Decor,Home,904,3,2712,Kolkata,Maharashtra,COD,Delivered,10
ORD1730,2025-09-08,Kurti,Fashion,555,2,1110,Delhi,Delhi,Debit Card,Cancelled,7
ORD1731,2025-06-30,Makeup Kit,Fashion,637,3,1911,Kolkata,Delhi,Credit Card,Returned,5
ORD1732,2025-07-20,T-shirt,Beauty,400,5,2000,Mumbai,Delhi,Debit Card,Delivered,5
ORD1733,2025-07-30,Jeans,Accessories,402,2,804,Bangalore,Delhi,Credit Card,Returned,10
ORD1734,2025-08-15,Saree,Accessories,894,4,3576,Chennai,West Bengal,Debit Card,Cancelled,3
ORD1735,2025-07-31,Shoes,Fashion,533,2,1066,Delhi,Delhi,COD,Delivered,10
ORD1736,2025-06-13,Home Decor,Beauty,1749,2,3498,Kolkata,Maharashtra,UPI,Cancelled,8
ORD1737,2025-07-30,Saree,Home,816,4,3264,Hyderabad,Telangana,COD,Delivered,8
ORD1738,2025-07-19,Saree,Accessories,664,3,1992,Bangalore,Telangana,COD,Delivered,2
ORD1739,2025-10-11,Kurti,Fashion,618,2,1236,Delhi,West Bengal,COD,Delivered,2
ORD1740,2025-09-22,Bedsheet,Fashion,807,1,807,Chennai,Delhi,COD,Delivered,7
ORD1741,2025-10-07,T-shirt,Beauty,1192,2,2384,Bangalore,Karnataka,COD,Delivered,5
ORD1742,2025-11-19,T-shirt,Accessories,1962,4,7848,Chennai,Telangana,UPI,Cancelled,2
ORD1743,2025-11-29,Bag,Accessories,1022,5,5110,Mumbai,Delhi,UPI,Returned,9
ORD1744,2025-11-16,Bag,Accessories,1802,4,7208,Kolkata,Maharashtra,Credit Card,Returned,3
ORD1745,2025-09-18,Watch,Home,591,1,591,Chennai,West Bengal,Debit Card,Cancelled,10
ORD1746,2025-05-30,Bedsheet,Beauty,1558,4,6232,Delhi,West Bengal,UPI,Returned,4
ORD1747,2025-05-15,Makeup Kit,Beauty,1031,4,4124,Hyderabad,Delhi,COD,Returned,4
ORD1748,2025-05-23,Kurti,Home,750,3,2250,Kolkata,Maharashtra,Credit Card,Cancelled,5
ORD1749,2025-08-09,Makeup Kit,Accessories,930,1,930,Kolkata,Tamil Nadu,Credit Card,Cancelled,7
ORD1750,2025-09-05,Shoes,Home,860,2,1720,Kolkata,Karnataka,COD,Delivered,6
ORD1751,2025-09-03,Watch,Beauty,454,3,1362,Delhi,Karnataka,UPI,Cancelled,5
ORD1752,2025-03-01,Kurti,Accessories,741,5,3705,Bangalore,Tamil Nadu,Debit Card,Delivered,8
ORD1753,2025-10-08,Kurti,Home,624,4,2496,Mumbai,Tamil Nadu,UPI,Delivered,9
ORD1754,2025-04-20,Jeans,Beauty,1310,1,1310,Mumbai,Maharashtra,Debit Card,Returned,7
ORD1755,2025-09-18,Shoes,Home,451,1,451,Kolkata,Tamil Nadu,COD,Delivered,10
ORD1756,2025-06-29,Jeans,Fashion,501,4,2004,Kolkata,West Bengal,UPI,Cancelled,2
ORD1757,2025-06-07,Bedsheet,Beauty,1549,4,6196,Chennai,West Bengal,UPI,Delivered,7
ORD1758,2025-10-09,Watch,Beauty,653,4,2612,Mumbai,Tamil Nadu,Credit Card,Returned,6
ORD1759,2025-11-02,Bedsheet,Accessories,247,5,1235,Hyderabad,Karnataka,COD,Delivered,7
ORD1760,2025-11-05,Shoes,Beauty,1036,1,1036,Chennai,Telangana,COD,Cancelled,2
ORD1761,2025-06-13,Home Decor,Beauty,454,3,1362,Kolkata,Tamil Nadu,Credit Card,Delivered,8
ORD1762,2025-07-28,Bedsheet,Home,1974,2,3948,Delhi,Tamil Nadu,Credit Card,Cancelled,6
ORD1763,2025-10-27,T-shirt,Home,1438,2,2876,Chennai,Maharashtra,Debit Card,Delivered,8
ORD1764,2025-04-12,Home Decor,Fashion,884,1,884,Chennai,Maharashtra,Credit Card,Returned,3
ORD1765,2025-05-26,Kurti,Home,811,1,811,Mumbai,Delhi,COD,Returned,3
ORD1766,2025-09-24,Saree,Beauty,1005,5,5025,Bangalore,West Bengal,UPI,Cancelled,9
ORD1767,2025-02-20,Bedsheet,Beauty,1162,4,4648,Delhi,Delhi,Credit Card,Returned,10
ORD1768,2025-03-05,Watch,Fashion,1504,1,1504,Kolkata,Maharashtra,UPI,Cancelled,3
